Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Туркменской ж.д. (код дороги 75),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 75-001 ""ТУРКМЕНАБАД I - ФАРАП (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Туркменабад I,до ст. Фарап (эксп.),,,,,,,,,,,
 26.,753822 .,Исгендер, 309  км , 218  км ,,,,,,,,,,,
 27.,753818 .,Джанахыр, 328  км , 199  км ,,,,,,,,,,,
 28.,753803 .,Гызыларбат, 341  км , 186  км ,,,,,,,,,,,
 29.,753633 .,Разъезд № 108, 355  км , 172  км ,,,,,,,,,,,
 30.,753625 .,Гоч, 369  км , 158  км ,,,,,,,,,,,
 31.,753610 .,Разъезд № 105, 385  км , 142  км ,,,,,,,,,,,
 32.,753606 .,Бамы, 395  км , 132  км ,,,,,,,,,,,
 33.,753517 .,Разъезд № 103, 413  км , 114  км ,,,,,,,,,,,
 34.,753502 .,Арчман, 427  км , 100  км ,,,,,,,,,,,
 35.,753413 .,Разъезд № 100, 447  км ,  80  км ,,,,,,,,,,,
 36.,753409 .,Бахарден, 459  км ,  68  км ,,,,,,,,,,,
 37.,753314 .,Разъезд № 97, 478  км ,  49  км ,,,,,,,,,,,
 38.,753305 .,Келете, 488  км ,  39  км ,,,,,,,,,,,
 39.,753216 .,Разъезд № 96, 497  км ,  30  км ,,,,,,,,,,,
 40.,753201 .,Гекдепе, 515  км ,  12  км ,,,,,,,,,,,
 41.,753108 .,Бюзмейин, 527  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 12) участок 75-016 ""БЮЗМЕЙИН - МАРЫ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Бюзмейин,до ст. Мары,,,,,,,,,,,
  1.,753108 .,Бюзмейин,   0  км , 401  км ,,,,,,,,,,,
  2.,750133 .,Рзд № 0001,  15  км , 386  км ,,,,,,,,,,,
  3.,750103 .,Овадандепе,  30  км , 371  км ,,,,,,,,,,,
  4.,753004 .,Гыпджак,  48  км , 353  км ,,,,,,,,,,,
  5.,752800 .,Ашгабат,  58  км , 343  км ,,,,,,,,,,,
  6.,752707 .,Анев,  68  км , 333  км ,,,,,,,,,,,
  7.,752622 .,Разъезд № 87,  84  км , 317  км ,,,,,,,,,,,
  8.,752618 .,Гяверс,  92  км , 309  км ,,,,,,,,,,,
  9.,752603 .,Яшлык, 107  км , 294  км ,,,,,,,,,,,
 10.,752228 .,Аксув, 118  км , 283  км ,,,,,,,,,,,
 11.,752213 .,Бабадурмаз, 133  км , 268  км ,,,,,,,,,,,
 12.,752209 .,Артык, 152  км , 249  км ,,,,,,,,,,,
 13.,752302 .,Артык (эксп.), 152  км , 249  км ,,,,,,,,,,,
 14.,752105 .,Говшут, 168  км , 233  км ,,,,,,,,,,,
 15.,752001 .,Кака, 187  км , 214  км ,,,,,,,,,,,
 16.,751920 .,Гармансагат, 206  км , 195  км ,,,,,,,,,,,
 17.,751916 .,Разъезд № 79, 216  км , 185  км ,,,,,,,,,,,
 18.,751901 .,Душак, 229  км , 172  км ,,,,,,,,,,,
 19.,751827 .,Разъезд № 76, 239  км , 162  км ,,,,,,,,,,,
 20.,751812 .,Такир, 249  км , 152  км ,,,,,,,,,,,
 21.,751808 .,Теджен, 275  км , 126  км ,,,,,,,,,,,
 22.,751615 .,Гексюйри, 298  км , 103  км ,,,,,,,,,,,
 23.,751600 .,Алтын Сахра, 325  км ,  76  км ,,,,,,,,,,,
 24.,751511 .,Дертгуйы, 352  км ,  49  км ,,,,,,,,,,,
 25.,751507 .,Гарыбата, 376  км ,  25  км ,,,,,,,,,,,
 26.,751314 .,Разъезд № 66, 393  км ,   8  км ,,,,,,,,,,,
 27.,751309 .,Мары, 401  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
