Четверг 25 сен.2025г.  17:59,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
ТАРИФНЫЕ РАССТОЯНИЯ МЕЖДУ СТАНЦИЯМИ НА УЧАСТКАХ ЖЕЛЕЗНЫХ ДОРОГ,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Расстояния между станциями Свердловской ж.д. (код дороги 76),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"  1) участок 76-001 ""ЧЕПЦА - ПЕРМЬ-СОРТИРОВОЧНАЯ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Чепца,до ст. Пермь-Сортировочная,,,,,,,,,,,
 54.,792028 .,ОП Озеро Оленьково, 382  км ,  33  км ,,,,,,,,,,,
 55.,792032 .,Восточный, 393  км ,  22  км ,,,,,,,,,,,
 56.,792047 .,ОП Ост. Пункт 2546 км, 399  км ,  16  км ,,,,,,,,,,,
 57.,792051 .,ОП Ост. Пункт 2551 км, 404  км ,  11  км ,,,,,,,,,,,
 58.,792066 .,ОП Ост. Пункт 2557 км, 410  км ,   5  км ,,,,,,,,,,,
 59.,831608 .,Называевская, 415  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 10) участок 76-011 ""ДРУЖИНИНО - ЕКАТЕРИНБУРГ-СОРТИРОВОЧНЫЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Дружинино,до ст. Екатеринбург-Сортировочный,,,,,,,,,,,
  1.,782505 .,Дружинино,   0  км ,  75  км ,,,,,,,,,,,
  2.,781466 .,Ильмовка,   9  км ,  66  км ,,,,,,,,,,,
  3.,781451 .,ОП Ост. Пункт 1586 км,  13  км ,  62  км ,,,,,,,,,,,
  4.,781447 .,ОП Дидинский Тоннель,  17  км ,  58  км ,,,,,,,,,,,
  5.,781432 .,Дидино (обп),  19  км ,  56  км ,,,,,,,,,,,
  6.,781428 .,ОП Гусевка,  26  км ,  49  км ,,,,,,,,,,,
  7.,781413 .,ОП Емелино,  29  км ,  46  км ,,,,,,,,,,,
  8.,781409 .,Ревда,  39  км ,  36  км ,,,,,,,,,,,
  9.,781470 .,ОП Привокзальная,  41  км ,  34  км ,,,,,,,,,,,
 10.,780088 .,ОП Пионерская,  42  км ,  33  км ,,,,,,,,,,,
 11.,780073 .,ОП Спортивная,  46  км ,  29  км ,,,,,,,,,,,
 12.,780069 .,ОП Флюс,  49  км ,  26  км ,,,,,,,,,,,
 13.,790094 .,ОП Зеленый Мыс,  50  км ,  25  км ,,,,,,,,,,,
 14.,780054 .,ОП Чусоводострой,  54  км ,  21  км ,,,,,,,,,,,
 15.,780044 .,Решеты,  59  км ,  16  км ,,,,,,,,,,,
 16.,780035 .,ОП Липовая,  61  км ,  14  км ,,,,,,,,,,,
 17.,780020 .,ОП Ост. Пункт 1638 км,  65  км ,  10  км ,,,,,,,,,,,
 18.,780016 .,Перегон,  69  км ,   6  км ,,,,,,,,,,,
 19.,780001 .,Екатеринбург-Сортировочный,  75  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 11) участок 76-012 ""ШАРТАШ - ПОЛЕВСКОЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Шарташ,до ст. Полевской,,,,,,,,,,,
  1.,780603 .,Шарташ,   0  км ,  52  км ,,,,,,,,,,,
  2.,780682 .,ОП Лесотехническая,   3  км ,  49  км ,,,,,,,,,,,
  3.,780675 .,ОП Ботаническая,   6  км ,  46  км ,,,,,,,,,,,
  4.,780707 .,Уктус,   8  км ,  44  км ,,,,,,,,,,,
  5.,780711 .,ОП Вторчермет,   9  км ,  43  км ,,,,,,,,,,,
  6.,781004 .,Керамик,  11  км ,  41  км ,,,,,,,,,,,
  7.,781108 .,Сысерть,  19  км ,  33  км ,,,,,,,,,,,
  8.,781112 .,ОП Шабровская,  23  км ,  29  км ,,,,,,,,,,,
  9.,781127 .,Приисковый (рзд),  27  км ,  25  км ,,,,,,,,,,,
 10.,781131 .,ОП Вузовские Сады,  30  км ,  22  км ,,,,,,,,,,,
 11.,781220 .,Мраморская,  40  км ,  12  км ,,,,,,,,,,,
 12.,781216 .,ОП Косой Брод,  47  км ,   5  км ,,,,,,,,,,,
 13.,781305 .,Полевской,  52  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 12) участок 76-013 ""ШАРТАШ - КАМЕНСК-УРАЛЬСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Шарташ,до ст. Каменск-Уральский,,,,,,,,,,,
  1.,780603 .,Шарташ,   0  км ,  96  км ,,,,,,,,,,,
  2.,794220 .,ОП Чапаевская,   5  км ,  91  км ,,,,,,,,,,,
  3.,780656 .,ОП Ост. Пункт 11 км,   6  км ,  90  км ,,,,,,,,,,,
  4.,794201 .,Лечебный,   7  км ,  89  км ,,,,,,,,,,,
  5.,794216 .,ОП Компрессорный Завод,  11  км ,  85  км ,,,,,,,,,,,
  6.,794305 .,Кольцово,  15  км ,  81  км ,,,,,,,,,,,
  7.,794313 .,ОП Ост. Пункт 20 км,  20  км ,  76  км ,,,,,,,,,,,
  8.,794324 .,ОП Мельница,  23  км ,  73  км ,,,,,,,,,,,
  9.,794409 .,Арамиль,  26  км ,  70  км ,,,,,,,,,,,
 10.,794413 .,ОП Ост. Пункт 29 км,  29  км ,  67  км ,,,,,,,,,,,
 11.,794502 .,Хризолитовый,  34  км ,  62  км ,,,,,,,,,,,
 12.,794517 .,ОП Строитель,  39  км ,  57  км ,,,,,,,,,,,
 13.,794606 .,Колюткино,  44  км ,  52  км ,,,,,,,,,,,
 14.,794625 .,ОП Большие Брусяны,  46  км ,  50  км ,,,,,,,,,,,
 15.,794610 .,ОП Ост. Пункт 49 км,  49  км ,  47  км ,,,,,,,,,,,
 16.,794709 .,Марамзино,  54  км ,  42  км ,,,,,,,,,,,
 17.,794714 .,ОП Златогорова,  57  км ,  39  км ,,,,,,,,,,,
 18.,794803 .,Храмцовская,  64  км ,  32  км ,,,,,,,,,,,
 19.,794818 .,ОП Кисловское,  70  км ,  26  км ,,,,,,,,,,,
 20.,794907 .,Перебор,  74  км ,  22  км ,,,,,,,,,,,
 21.,794911 .,ОП Покровское,  78  км ,  18  км ,,,,,,,,,,,
 22.,794926 .,ОП Малая Белоносова,  82  км ,  14  км ,,,,,,,,,,,
 23.,794930 .,ОП Кодинский,  85  км ,  11  км ,,,,,,,,,,,
 24.,795007 .,Кунавино,  89  км ,   7  км ,,,,,,,,,,,
 25.,795011 .,ОП Соцгород,  94  км ,   2  км ,,,,,,,,,,,
 26.,795100 .,Каменск-Уральский,  96  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 13) участок 76-014 ""КАМЕНСК-УРАЛЬСКИЙ - НИЖНЯЯ (Южно-Уральской ж.д.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Каменск-Уральский,до ст. Нижняя,,,,,,,,,,,
  1.,795100 .,Каменск-Уральский,   0  км ,  39  км ,,,,,,,,,,,
  2.,795191 .,ОП Каменские сады,   5  км ,  34  км ,,,,,,,,,,,
  3.,795469 .,ОП Мост Росновского,   7  км ,  32  км ,,,,,,,,,,,
  4.,795115 .,ОП Красногорская,  10  км ,  29  км ,,,,,,,,,,,
  5.,795401 .,Уаз,  12  км ,  27  км ,,,,,,,,,,,
  6.,795488 .,Пут. пост 19 км,  18  км ,  21  км ,,,,,,,,,,,
  7.,795416 .,Барабаново (пп),  19  км ,  20  км ,,,,,,,,,,,
  8.,795473 .,ОП Ост. Пункт 21 км,  21  км ,  18  км ,,,,,,,,,,,
  9.,795420 .,Сипавские Пруды,  25  км ,  14  км ,,,,,,,,,,,
 10.,795435 .,Синарский (пут.пост),  31  км ,   8  км ,,,,,,,,,,,
 11.,795454 .,ОП Новый Быт,  32  км ,   7  км ,,,,,,,,,,,
 12.,795442 .,ОП Усть-Багаряк,  36  км ,   3  км ,,,,,,,,,,,
 13.,801509 .,Нижняя,  39  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 14) участок 76-015 ""КАМЕНСК-УРАЛЬСКИЙ - КОЛЧЕДАН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Каменск-Уральский,до ст. Колчедан,,,,,,,,,,,
  1.,795100 .,Каменск-Уральский,   0  км ,  19  км ,,,,,,,,,,,
  2.,795327 .,ОП Травяны,   8  км ,  11  км ,,,,,,,,,,,
  3.,795331 .,ОП Большая Грязнуха,  13  км ,   6  км ,,,,,,,,,,,
  4.,795312 .,ОП Боевский,  15  км ,   4  км ,,,,,,,,,,,
  5.,795308 .,Колчедан,  19  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 15) участок 76-016 ""БОГДАНОВИЧ - КАМЕНСК-УРАЛЬСКИЙ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Богданович,до ст. Каменск-Уральский,,,,,,,,,,,
  1.,793209 .,Богданович,   0  км ,  42  км ,,,,,,,,,,,
  2.,793266 .,ОП Яблоневый,   4  км ,  38  км ,,,,,,,,,,,
  3.,795187 .,ОП Троицкое,  10  км ,  32  км ,,,,,,,,,,,
  4.,795172 .,ОП Луч,  17  км ,  25  км ,,,,,,,,,,,
  5.,795168 .,Сосновка (рзд),  20  км ,  22  км ,,,,,,,,,,,
  6.,795153 .,ОП Свобода,  27  км ,  15  км ,,,,,,,,,,,
  7.,795149 .,ОП Беловодье,  29  км ,  13  км ,,,,,,,,,,,
  8.,795134 .,ОП Мазуля,  36  км ,   6  км ,,,,,,,,,,,
  9.,795123 .,ОП Казенный лес,  40  км ,   2  км ,,,,,,,,,,,
 10.,795100 .,Каменск-Уральский,  42  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 16) участок 76-017 ""ВОЙНОВКА - УЛЬТ-ЯГУН"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Войновка,до ст. Ульт-Ягун,,,,,,,,,,,
  1.,790408 .,Войновка,   0  км , 754  км ,,,,,,,,,,,
  2.,790200 .,Тюмень-Северная,   8  км , 746  км ,,,,,,,,,,,
  3.,790412 .,Тарманский (рзд),   9  км , 745  км ,,,,,,,,,,,
  4.,790427 .,ОП Ост. Пункт 13 км,  13  км , 741  км ,,,,,,,,,,,
  5.,790111 .,Тура I (пп),  14  км , 740  км ,,,,,,,,,,,
  6.,790126 .,Тура II (пп),  16  км , 738  км ,,,,,,,,,,,
  7.,795609 .,Туринский,  20  км , 734  км ,,,,,,,,,,,
  8.,795613 .,Торгили (рзд),  37  км , 717  км ,,,,,,,,,,,
  9.,795628 .,Искинский (рзд),  50  км , 704  км ,,,,,,,,,,,
 10.,795702 .,Картымская,  68  км , 686  км ,,,,,,,,,,,
 11.,795717 .,ОП Новотроицкое,  80  км , 674  км ,,,,,,,,,,,
 12.,795721 .,Наумково (рзд),  83  км , 671  км ,,,,,,,,,,,
 13.,795736 .,Абаевский,  97  км , 657  км ,,,,,,,,,,,
 14.,795740 .,Бачкунский (рзд), 114  км , 640  км ,,,,,,,,,,,
 15.,795806 .,Усть-Тавда, 131  км , 623  км ,,,,,,,,,,,
 16.,795859 .,Тавда I (пп), 134  км , 620  км ,,,,,,,,,,,
 17.,795844 .,Тавда II (пп), 136  км , 618  км ,,,,,,,,,,,
 18.,795810 .,Большесельский(рзд), 147  км , 607  км ,,,,,,,,,,,
 19.,795825 .,ОП Шестаковка, 151  км , 603  км ,,,,,,,,,,,
 20.,795838 .,Тахтаир (рзд), 163  км , 591  км ,,,,,,,,,,,
 21.,795904 .,Сетово, 178  км , 576  км ,,,,,,,,,,,
 22.,795914 .,ОП Ост. Пункт 185 км, 185  км , 569  км ,,,,,,,,,,,
 23.,795929 .,Суклемский (рзд), 195  км , 559  км ,,,,,,,,,,,
 24.,796000 .,Сузгун, 211  км , 543  км ,,,,,,,,,,,
 25.,796014 .,ОП Ост. Пункт 217 км, 217  км , 537  км ,,,,,,,,,,,
 26.,796103 .,Тобольск, 221  км , 533  км ,,,,,,,,,,,
 27.,796118 .,ОП Ост. Пункт 229 км, 229  км , 525  км ,,,,,,,,,,,
 28.,796186 .,Озеро Абрамовское, 235  км , 519  км ,,,,,,,,,,,
 29.,796122 .,Аремзянка, 247  км , 507  км ,,,,,,,,,,,
 30.,796141 .,Ингаир, 270  км , 484  км ,,,,,,,,,,,
 31.,796156 .,ОП Большой Каймак, 284  км , 470  км ,,,,,,,,,,,
 32.,796160 .,Ильтым, 292  км , 462  км ,,,,,,,,,,,
 33.,796508 .,Юность Комсомольская, 313  км , 441  км ,,,,,,,,,,,
 34.,796527 .,Карагайка, 338  км , 416  км ,,,,,,,,,,,
 35.,796546 .,Чумбулут, 359  км , 395  км ,,,,,,,,,,,
 36.,796565 .,Перил, 381  км , 373  км ,,,,,,,,,,,
 37.,796601 .,Демьянка, 402  км , 352  км ,,,,,,,,,,,
 38.,796620 .,Нелым, 423  км , 331  км ,,,,,,,,,,,
 39.,796635 .,Вах (рзд), 433  км , 321  км ,,,,,,,,,,,
 40.,796654 .,Манчем (рзд), 456  км , 298  км ,,,,,,,,,,,
 41.,796673 .,Кинтус, 481  км , 273  км ,,,,,,,,,,,
 42.,796688 .,Самсоновский (рзд), 495  км , 259  км ,,,,,,,,,,,
 43.,796692 .,Пут. пост 502 км, 501  км , 253  км ,,,,,,,,,,,
 44.,796705 .,Салым, 509  км , 245  км ,,,,,,,,,,,
 45.,796724 .,Сивыс-Ях, 531  км , 223  км ,,,,,,,,,,,
 46.,796902 .,Куть-Ях, 556  км , 198  км ,,,,,,,,,,,
 47.,796917 .,Кетм-Игый (рзд), 569  км , 185  км ,,,,,,,,,,,
 48.,796921 .,Юнг-Ях (рзд), 586  км , 168  км ,,,,,,,,,,,
 49.,796955 .,ОП Ай-Ягун, 594  км , 160  км ,,,,,,,,,,,
 50.,796940 .,Игль (рзд), 609  км , 145  км ,,,,,,,,,,,
 51.,796974 .,ОП Южный Балык, 615  км , 139  км ,,,,,,,,,,,
 52.,797002 .,Пыть-Ях, 626  км , 128  км ,,,,,,,,,,,
 53.,797017 .,Пучип (рзд), 636  км , 118  км ,,,,,,,,,,,
 54.,797021 .,Усть-Юган, 650  км , 104  км ,,,,,,,,,,,
 55.,797144 .,ОП Ост. Пункт 651 км, 651  км , 103  км ,,,,,,,,,,,
 56.,797106 .,Тангинский, 664  км ,  90  км ,,,,,,,,,,,
 57.,797139 .,Юганская Обь (пп), 666  км ,  88  км ,,,,,,,,,,,
 58.,797125 .,ОП Сухой Аган, 674  км ,  80  км ,,,,,,,,,,,
 59.,797205 .,Островной, 681  км ,  73  км ,,,,,,,,,,,
 60.,797233 .,Пут. пост 687 км, 687  км ,  67  км ,,,,,,,,,,,
 61.,797214 .,Обский (рзд), 688  км ,  66  км ,,,,,,,,,,,
 62.,797303 .,Сургут, 697  км ,  57  км ,,,,,,,,,,,
 63.,797322 .,Силинский (рзд), 707  км ,  47  км ,,,,,,,,,,,
 64.,797318 .,Почекуйка (рзд), 718  км ,  36  км ,,,,,,,,,,,
 65.,797356 .,ОП Озеро Клюквенное, 725  км ,  29  км ,,,,,,,,,,,
 66.,797337 .,Сурмятин (рзд), 730  км ,  24  км ,,,,,,,,,,,
 67.,797341 .,Вач-Ягун (рзд), 743  км ,  11  км ,,,,,,,,,,,
 68.,797708 .,Ульт-Ягун, 754  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 17) участок 76-018 ""УЛЬТ-ЯГУН - НИЖНЕВАРТОВСК I"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ульт-Ягун,до ст. Нижневартовск I,,,,,,,,,,,
  1.,797708 .,Ульт-Ягун,   0  км , 159  км ,,,,,,,,,,,
  2.,797712 .,Чумпас (рзд),  39  км , 120  км ,,,,,,,,,,,
  3.,797604 .,Лангепасовский,  66  км ,  93  км ,,,,,,,,,,,
  4.,797727 .,Урьевский (рзд),  78  км ,  81  км ,,,,,,,,,,,
  5.,797801 .,Мегион, 115  км ,  44  км ,,,,,,,,,,,
  6.,797816 .,ОП Зелёный Лог, 131  км ,  28  км ,,,,,,,,,,,
  7.,797905 .,Нижневартовск II, 148  км ,  11  км ,,,,,,,,,,,
  8.,798005 .,Нижневартовск I, 159  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 18) участок 76-019 ""СУРГУТ - СУРГУТ-ПОРТ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Сургут,до ст. Сургут-Порт,,,,,,,,,,,
  1.,797303 .,Сургут,   0  км ,  15  км ,,,,,,,,,,,
  2.,797407 .,Черный Мыс,   6  км ,   9  км ,,,,,,,,,,,
  3.,797500 .,Сургут-Порт,  15  км ,   0  км ,,,,,,,,,,,
  4.,798109 .,Сургут-Порт (перев.),  15  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 19) участок 76-020 ""УЛЬТ-ЯГУН - ПУРПЕ"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Ульт-Ягун,до ст. Пурпе,,,,,,,,,,,
  1.,797708 .,Ульт-Ягун,   0  км , 385  км ,,,,,,,,,,,
  2.,797799 .,Вачлор (рзд),  14  км , 371  км ,,,,,,,,,,,
  3.,797731 .,Ингуягун (рзд),  28  км , 357  км ,,,,,,,,,,,
  4.,797746 .,Игнатьевский (рзд),  41  км , 344  км ,,,,,,,,,,,
  5.,797765 .,Покачевский (рзд),  53  км , 332  км ,,,,,,,,,,,
  6.,797784 .,Сыхтымлор (рзд),  67  км , 318  км ,,,,,,,,,,,
  7.,797750 .,Камеральный (рзд),  80  км , 305  км ,,,,,,,,,,,
  8.,798202 .,Когалым,  91  км , 294  км ,,,,,,,,,,,
  9.,798217 .,Кумали (рзд), 104  км , 281  км ,,,,,,,,,,,
 10.,797777 .,Тлунъягун (рзд), 113  км , 272  км ,,,,,,,,,,,
 11.,798221 .,Ортъягун (рзд), 128  км , 257  км ,,,,,,,,,,,
 12.,798268 .,Когулор (рзд), 140  км , 245  км ,,,,,,,,,,,
 13.,798236 .,Айка (рзд), 154  км , 231  км ,,,,,,,,,,,
 14.,798255 .,Вынгапур (рзд), 167  км , 218  км ,,,,,,,,,,,
 15.,798240 .,Мотыли (рзд), 179  км , 206  км ,,,,,,,,,,,
 16.,798274 .,Иту-Яха (рзд), 191  км , 194  км ,,,,,,,,,,,
 17.,798306 .,Ноябрьск I, 201  км , 184  км ,,,,,,,,,,,
 18.,798400 .,Ноябрьск II, 213  км , 172  км ,,,,,,,,,,,
 19.,798433 .,Нюртей (рзд), 225  км , 160  км ,,,,,,,,,,,
 20.,798414 .,Топумей (рзд), 236  км , 149  км ,,,,,,,,,,,
 21.,798397 .,Боково (рзд), 248  км , 137  км ,,,,,,,,,,,
 22.,798429 .,Яник (рзд), 257  км , 128  км ,,,,,,,,,,,
 23.,798522 .,Ханымей, 278  км , 107  км ,,,,,,,,,,,
 24.,798518 .,Апака (рзд), 301  км ,  84  км ,,,,,,,,,,,
 25.,798452 .,Апакапур (рзд), 313  км ,  72  км ,,,,,,,,,,,
 26.,798630 .,Парка (рзд), 324  км ,  61  км ,,,,,,,,,,,
 27.,798653 .,Юнуй (рзд), 334  км ,  51  км ,,,,,,,,,,,
 28.,798611 .,ОП Ост. Пункт 347 км, 346  км ,  39  км ,,,,,,,,,,,
 29.,798645 .,Хаслят (рзд), 347  км ,  38  км ,,,,,,,,,,,
 30.,798467 .,Вынга-Яха (рзд), 358  км ,  27  км ,,,,,,,,,,,
 31.,798626 .,Хохорэй (рзд), 369  км ,  16  км ,,,,,,,,,,,
 32.,798700 .,Пурпе, 385  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 20) участок 76-021 ""ПУРПЕ - СЫВДАРМА"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Пурпе,до ст. Коротчаево,,,,,,,,,,,
  1.,798700 .,Пурпе,   0  км , 192  км ,,,,,,,,,,,
  2.,798734 .,Пырей (рзд),  15  км , 177  км ,,,,,,,,,,,
  3.,798753 .,Янг-Ягун (рзд),  24  км , 168  км ,,,,,,,,,,,
  4.,798715 .,Хасырей (рзд),  35  км , 157  км ,,,,,,,,,,,
  5.,798720 .,Панкит (рзд),  52  км , 140  км ,,,,,,,,,,,
  6.,798908 .,Пуровск,  70  км , 122  км ,,,,,,,,,,,
  7.,798537 .,Губа (рзд),  80  км , 112  км ,,,,,,,,,,,
  8.,798503 .,Лимбей,  90  км , 102  км ,,,,,,,,,,,
  9.,799008 .,Сывдарма, 111  км ,  81  км ,,,,,,,,,,,
 10.,799012 .,Ягенетта (рзд), 133  км ,  59  км ,,,,,,,,,,,
 11.,799027 .,Нарат (рзд), 152  км ,  40  км ,,,,,,,,,,,
 12.,799031 .,Ямсовей (рзд), 172  км ,  20  км ,,,,,,,,,,,
 13.,799101 .,Коротчаево, 192  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 21) участок 76-022 ""ПЕРМЬ-СОРТИРОВОЧНАЯ - ЛЕВШИНО (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Пермь-Сортировочная,до ст. Левшино (эксп.),,,,,,,,,,,
  1.,760008 .,Пермь-Сортировочная,   0  км ,  21  км ,,,,,,,,,,,
  2.,760402 .,Блочная,   5  км ,  16  км ,,,,,,,,,,,
  3.,760417 .,ОП Комплекс ППИ,   9  км ,  12  км ,,,,,,,,,,,
  4.,760506 .,Кабельная,  14  км ,   7  км ,,,,,,,,,,,
  5.,760510 .,ОП Водолеево,  16  км ,   5  км ,,,,,,,,,,,
  6.,760614 .,ОП Камгэс,  20  км ,   1  км ,,,,,,,,,,,
  7.,760604 .,Левшино,  21  км ,   0  км ,,,,,,,,,,,
  8.,760703 .,Левшино (перев.),  21  км ,   0  км ,,,,,,,,,,,
  9.,760807 .,Левшино (эксп.),  21  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 22) участок 76-023 ""ПЕРМЬ II - ЛЕВШИНО (ЭКСП.)"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Пермь II,до ст. Левшино (эксп.),,,,,,,,,,,
  1.,761104 .,Пермь II,   0  км ,  20  км ,,,,,,,,,,,
  2.,761000 .,Пермь I,   5  км ,  15  км ,,,,,,,,,,,
  3.,760949 .,ОП Славяново,   7  км ,  13  км ,,,,,,,,,,,
  4.,760934 .,ОП Мотовилиха,   9  км ,  11  км ,,,,,,,,,,,
  5.,760923 .,ОП Язовая,  12  км ,   8  км ,,,,,,,,,,,
  6.,760915 .,ОП Юбилейная,  13  км ,   7  км ,,,,,,,,,,,
  7.,760900 .,Балмошная,  14  км ,   6  км ,,,,,,,,,,,
  8.,760633 .,ОП Кислотный,  16  км ,   4  км ,,,,,,,,,,,
  9.,760629 .,ОП Молодежная,  18  км ,   2  км ,,,,,,,,,,,
 10.,760614 .,ОП Камгэс,  19  км ,   1  км ,,,,,,,,,,,
 11.,760604 .,Левшино,  20  км ,   0  км ,,,,,,,,,,,
 12.,760703 .,Левшино (перев.),  20  км ,   0  км ,,,,,,,,,,,
 13.,760807 .,Левшино (эксп.),  20  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 23) участок 76-024 ""ЛЕВШИНО (ЭКСП.) - НЯР"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Левшино (эксп.),до ст. Няр,,,,,,,,,,,
  1.,760604 .,Левшино,   0  км , 156  км ,,,,,,,,,,,
  2.,760807 .,Левшино (эксп.),   0  км , 156  км ,,,,,,,,,,,
  3.,760648 .,ОП Банная Гора,   2  км , 154  км ,,,,,,,,,,,
  4.,760652 .,ОП Посёлок Пятый км,   5  км , 151  км ,,,,,,,,,,,
  5.,764600 .,Пальники,   6  км , 150  км ,,,,,,,,,,,
  6.,764649 .,ОП Горки,   9  км , 147  км ,,,,,,,,,,,
  7.,764615 .,ОП Красная Слудка,  12  км , 144  км ,,,,,,,,,,,
  8.,764653 .,ОП Ельники,  13  км , 143  км ,,,,,,,,,,,
  9.,764625 .,ОП Бобки,  15  км , 141  км ,,,,,,,,,,,
 10.,764634 .,ОП Дачная,  22  км , 134  км ,,,,,,,,,,,
 11.,764757 .,Дивья,  27  км , 129  км ,,,,,,,,,,,
 12.,764719 .,ОП Путейская,  29  км , 127  км ,,,,,,,,,,,
 13.,764723 .,ОП Пасечный Хутор,  32  км , 124  км ,,,,,,,,,,,
 14.,764738 .,ОП Полазна,  37  км , 119  км ,,,,,,,,,,,
 15.,764742 .,ОП Родники,  43  км , 113  км ,,,,,,,,,,,
 16.,764808 .,Ярино,  48  км , 108  км ,,,,,,,,,,,
 17.,764812 .,ОП Ост. Пункт 56 км,  56  км , 100  км ,,,,,,,,,,,
 18.,764827 .,Кухтым,  59  км ,  97  км ,,,,,,,,,,,
 19.,764831 .,ОП Ост. Пункт 66 км,  66  км ,  90  км ,,,,,,,,,,,
 20.,764846 .,Кыж,  69  км ,  87  км ,,,,,,,,,,,
 21.,764850 .,ОП Мальцево,  77  км ,  79  км ,,,,,,,,,,,
 22.,765001 .,Боковая,  80  км ,  76  км ,,,,,,,,,,,
 23.,764899 .,ОП Полетаенки,  83  км ,  73  км ,,,,,,,,,,,
 24.,765016 .,ОП Бородкино,  87  км ,  69  км ,,,,,,,,,,,
 25.,765020 .,ОП Таборы,  90  км ,  66  км ,,,,,,,,,,,
 26.,765035 .,ОП Баташата,  98  км ,  58  км ,,,,,,,,,,,
 27.,765040 .,Тихая, 102  км ,  54  км ,,,,,,,,,,,
 28.,765069 .,ОП Канюки, 104  км ,  52  км ,,,,,,,,,,,
 29.,765054 .,ОП Косьвинский, 106  км ,  50  км ,,,,,,,,,,,
 30.,765073 .,Парма, 111  км ,  45  км ,,,,,,,,,,,
 31.,765116 .,Шестаки, 124  км ,  32  км ,,,,,,,,,,,
 32.,765213 .,ОП Рассольный, 132  км ,  24  км ,,,,,,,,,,,
 33.,768207 .,Углеуральская, 145  км ,  11  км ,,,,,,,,,,,
 34.,765232 .,Пост 150 км, 150  км ,   6  км ,,,,,,,,,,,
 35.,768211 .,ОП Володарского, 152  км ,   4  км ,,,,,,,,,,,
 36.,768118 .,Няр, 156  км ,   0  км ,,,,,,,,,,,
,,,,,,,,,,,,,,,
" 24) участок 76-025 ""НЯР - СОЛИКАМСК"" (Основной тарифный участок)",,,,,,,,,,,,,,,
№ п/п,Коды,от станции,до ст. Няр,до ст. Соликамск,,,,,,,,,,,
  1.,768118 .,Няр,   0  км , 129  км ,,,,,,,,,,,
  2.,768315 .,Обогатитель,   5  км , 124  км ,,,,,,,,,,,
  3.,768404 .,Кизел,   9  км , 120  км ,,,,,,,,,,,
  4.,768419 .,ОП Технический,  12  км , 117  км ,,,,,,,,,,,
  5.,768531 .,Расик,  19  км , 110  км ,,,,,,,,,,,
  6.,768527 .,ОП Ост. Пункт 132 км,  28  км , 101  км ,,,,,,,,,,,
  7.,768601 .,Копи,  32  км ,  97  км ,,,,,,,,,,,
  8.,768620 .,ОП Карьер Известняк,  44  км ,  85  км ,,,,,,,,,,,
  9.,768809 .,Всеволодо-Вильва,  48  км ,  81  км ,,,,,,,,,,,
 10.,768902 .,Яйва,  64  км ,  65  км ,,,,,,,,,,,
